t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
44,13.0,386612.6153846154,333998.20641597727,184762.18082471355,588463.0499445172,89404.6,213237.0,256183.0,497052.0,933385.6000000003,79419.0,1101411.0
45,2.0,589280.5,536894.1581396654,-4234444.399,5413005.399,285567.3,399459.75,589280.5,779101.25,892993.7,209639.0,968922.0
46,13.0,350249.6923076923,256324.11763637088,195341.27202519993,505158.11259018467,147590.8,163375.0,244484.0,367828.0,756329.4,83816.0,837832.0
47,2.0,403237.0,176756.89630676367,-1184835.116,1991309.116,303248.2,340744.0,403237.0,465730.0,503225.8,278251.0,528223.0
48,13.0,427921.53846153844,543969.010093347,99176.11718310468,756666.9597399721,67045.80000000002,211033.0,265946.0,393248.0,710565.0000000002,17388.0,2122642.0
49,2.0,311693.5,33387.46088728521,11723.899000000034,611663.101,292806.7,299889.25,311693.5,323497.75,330580.3,288085.0,335302.0
50,13.0,260756.53846153847,290277.58699407463,85328.47941148604,436184.5975115909,61444.600000000006,120417.0,232934.0,262036.0,291666.0,34946.0,1180627.0
51,2.0,172657.5,37116.74205126306,-160817.82299999992,506132.8229999999,151661.1,159534.75,172657.5,185780.25,193653.9,146412.0,198903.0
52,13.0,259852.3076923077,199295.42990093236,139408.93895995006,380295.6764246653,78596.6,146925.0,217992.0,288197.0,572151.4000000003,34903.0,693175.0
53,2.0,137226.0,140142.90717692423,-1121887.7759999998,1396339.7759999998,57949.2,87678.0,137226.0,186774.0,216502.8,38130.0,236322.0
54,13.0,454302.8461538461,714117.1214064313,22729.117572113988,885876.5747355783,120044.2,164837.0,228932.0,298124.0,647354.4,65723.0,2760273.0
55,2.0,169296.0,171054.78722327534,-1367545.524,1706137.524,72532.8,108819.0,169296.0,229773.0,266059.2,48342.0,290250.0
56,13.0,392706.0,227848.56173673776,255006.66414449742,530405.3358555026,125866.40000000001,265463.0,368607.0,503277.0,726171.8000000002,116316.0,828865.0
57,2.0,131393.5,138119.8746759495,-1109544.3429999999,1372331.3429999999,53261.100000000006,82560.75,131393.5,180226.25,209525.9,33728.0,229059.0
58,13.0,460759.8461538461,348022.8110839973,250433.69977157313,671085.9925361192,136411.2,188159.0,349166.0,695456.0,896915.8,73717.0,1156754.0
59,2.0,82860.5,66327.32318207934,-513057.253,678778.253,45340.1,59410.25,82860.5,106310.75,120380.9,35960.0,129761.0
60,13.0,337038.46153846156,240791.56089330852,191517.07767768178,482559.8453992413,159950.2,200202.0,263800.0,399483.0,463675.60000000003,80051.0,1034081.0
61,2.0,122260.0,152708.19467860917,-1249746.5859999997,1494266.5859999997,35875.2,68269.5,122260.0,176250.5,208644.80000000002,14279.0,230241.0
62,13.0,726261.8461538461,1266888.5569844497,-39377.013139277464,1491900.7054469697,219823.2,254235.0,305243.0,515587.0,1042438.8000000005,173318.0,4853002.0
63,2.0,65466.0,38554.290137415315,-280924.97199999995,411856.97199999995,43656.4,51835.0,65466.0,79097.0,87275.6,38204.0,92728.0
64,13.0,405618.8461538461,194110.11925229715,288309.1984644439,522928.49384324835,240218.2,304995.0,360966.0,506167.0,663555.0000000001,106181.0,819155.0
65,2.0,169099.0,199995.25356367836,-1627758.108,1965956.108,55964.600000000006,98390.0,169099.0,239808.0,282233.4,27681.0,310517.0
66,13.0,333077.23076923075,206959.62581348803,208002.03693786392,458152.4246005976,128571.20000000001,201242.0,269644.0,525777.0,625366.2000000001,45045.0,661494.0
67,2.0,72036.5,55794.26056952453,-429246.9649999999,573319.9649999999,40474.5,52310.25,72036.5,91762.75,103598.5,32584.0,111489.0
68,13.0,240011.61538461538,133752.13374032485,159179.06658591263,320844.16418331815,129843.2,148396.0,228277.0,310134.0,443895.00000000006,34724.0,474881.0
69,2.0,245371.5,305813.076261464,-2502205.7049999996,2992948.7049999996,72377.5,137250.25,245371.5,353492.75,418365.5,29129.0,461614.0
70,13.0,268273.6923076923,296893.68292661733,88847.22304638714,447700.1615689975,70549.00000000001,139805.0,187795.0,202582.0,470646.00000000006,17907.0,1164309.0
71,2.0,179775.5,138083.1051233278,-1060831.9869999997,1420382.9869999997,101663.9,130955.75,179775.5,228595.25,257887.1,82136.0,277415.0
72,13.0,720969.2307692308,1440362.0582114733,-149507.62146716076,1591446.0830056223,135261.40000000002,209190.0,266064.0,428109.0,839756.2000000002,75874.0,5459494.0
73,2.0,134359.5,166901.94909736674,-1365170.8549999997,1633889.8549999997,39945.5,75350.75,134359.5,193368.25,228773.5,16342.0,252377.0
74,13.0,503629.46153846156,645046.8455531758,113798.06847929826,893460.8545976249,106514.0,171478.0,360584.0,416013.0,790334.6000000002,97330.0,2538200.0
75,2.0,188396.5,219420.183949654,-1782983.8709999996,2159776.8709999993,64273.7,110819.75,188396.5,265973.25,312519.3,33243.0,343550.0
76,13.0,427314.6923076923,371433.8448645969,202840.18449312716,651789.2001222575,123312.0,194280.0,301822.0,464039.0,1068199.2000000004,59386.0,1206026.0
77,2.0,123654.5,135223.56530020942,-1091261.4549999998,1338570.4549999998,47160.5,75845.75,123654.5,171463.25,200148.5,28037.0,219272.0
78,13.0,252206.15384615384,182691.86824488846,141797.0789247652,362615.2287675425,90805.4,104458.0,198045.0,307692.0,450732.20000000007,33191.0,691466.0
79,2.0,115086.5,124526.45391441933,-1003721.271,1233894.271,44643.7,71059.75,115086.5,159113.25,185529.3,27033.0,203140.0
80,13.0,785060.8461538461,1077025.895768903,134164.70085400413,1435956.9914536881,76666.40000000001,119220.0,181764.0,1193793.0,2174190.2,60481.0,3405551.0
81,2.0,103891.5,123659.54100068462,-1007127.493,1214910.493,33939.100000000006,60171.25,103891.5,147611.75,173843.9,16451.0,191332.0
82,13.0,541526.6923076923,742312.4779402073,92913.21662676189,990140.1679886226,96929.40000000001,124050.0,318388.0,416538.0,1074967.0000000002,91058.0,2789417.0
83,2.0,70428.5,43162.50503040805,-317364.973,458221.973,46012.1,55168.25,70428.5,85688.75,94844.9,39908.0,100949.0
84,13.0,377032.53846153844,341614.84107681253,170579.0222483812,583486.0546746957,110741.0,169328.0,224261.0,442076.0,934106.4,92181.0,1026417.0
85,2.0,162796.5,176278.18501590035,-1420974.6349999998,1746567.6349999998,63078.5,100472.75,162796.5,225120.25,262514.5,38149.0,287444.0
86,13.0,156560.61538461538,81664.23246393171,107207.17427566659,205914.05649356416,88723.0,101580.0,159860.0,185207.0,259344.80000000008,20042.0,332861.0
87,2.0,142601.0,136252.40566683584,-1081558.5699999998,1366760.5699999998,65525.0,94428.5,142601.0,190773.5,219677.0,46256.0,238946.0
88,13.0,260550.76923076922,196454.30169386885,141824.4245788401,379277.11388269835,108411.8,129277.0,182823.0,323380.0,556802.0000000001,84710.0,710235.0
89,2.0,135598.0,153425.20095473234,-1242850.528,1514046.528,48807.600000000006,81354.0,135598.0,189842.0,222388.4,27110.0,244086.0
90,13.0,515524.1538461539,519200.3788697331,201747.55239938636,829300.7552929213,90673.20000000001,151473.0,322220.0,686408.0,1129336.4000000001,57667.0,1809279.0
91,2.0,204750.0,260971.8997325191,-2139951.7099999995,2549451.7099999995,57122.0,112482.5,204750.0,297017.5,352378.0,20215.0,389285.0
