t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
13110.0,03:38:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   28   64  377   0.6744   0.0966   0.6616,994.0,994,high,run06,boundary
13125.0,03:38:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   43   64  377   0.6744   0.0966   0.6616,1009.0,1009,high,run06,boundary
13140.0,03:39:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   0.6744   0.0966   0.6616,1024.0,1024,high,run06,boundary
13156.0,03:39:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.6744   0.0966   0.6637,1040.0,1040,high,run06,boundary
13171.0,03:39:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.6744   0.0966   0.6637,1055.0,1055,high,run06,boundary
13186.0,03:39:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.6744   0.0966   0.6637,1070.0,1070,high,run06,boundary
13201.0,03:40:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.6744   0.0966   0.6637,1085.0,1085,high,run06,boundary
13216.0,03:40:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  377   0.6744   0.0966   0.6846,1100.0,1100,high,run06,boundary
13231.0,03:40:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  377   0.6744   0.0966   0.6846,1115.0,1115,high,run06,boundary
13246.0,03:40:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  377   0.6744   0.0966   0.6846,1130.0,1130,high,run06,boundary
13261.0,03:41:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  377   0.6744   0.0966   0.6846,1145.0,1145,high,run06,boundary
13276.0,03:41:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64  377   0.6744   0.0966   0.6846,1160.0,1160,high,run06,boundary
13291.0,03:41:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.6744   0.0966   0.4202,1175.0,1175,high,run06,boundary
13306.0,03:41:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   0.6744   0.0966   0.4202,1190.0,1190,high,run06,boundary
13321.0,03:42:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   0.6744   0.0966   0.4202,1205.0,1205,high,run06,boundary
13336.0,03:42:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   0.6744   0.0966   0.4202,1220.0,1220,high,run06,boundary
13351.0,03:42:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   11   64  377   0.6744   0.0966   0.5293,1235.0,1235,high,run06,boundary
13366.0,03:42:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   26   64  377   0.6744   0.0966   0.5293,1250.0,1250,high,run06,boundary
13382.0,03:43:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   41   64  377   0.6744   0.0966   0.5293,1266.0,1266,high,run06,boundary
13397.0,03:43:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   56   64  377   0.6744   0.0966   0.5293,1281.0,1281,high,run06,boundary
13412.0,03:43:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    6   64  377   0.8337   0.0198   0.6652,1296.0,1296,high,run06,boundary
13427.0,03:43:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   21   64  377   0.8337   0.0198   0.6652,1311.0,1311,high,run06,boundary
13442.0,03:44:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   36   64  377   0.8337   0.0198   0.6652,1326.0,1326,high,run06,boundary
13457.0,03:44:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  377   0.8337   0.0198   0.6652,1341.0,1341,high,run06,boundary
13472.0,03:44:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   0.8337   0.0198   0.7062,1356.0,1356,high,run06,boundary
13487.0,03:44:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   0.8337   0.0198   0.7062,1371.0,1371,high,run06,boundary
13502.0,03:45:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   0.8337   0.0198   0.7062,1386.0,1386,high,run06,boundary
13517.0,03:45:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   0.8337   0.0198   0.7062,1401.0,1401,high,run06,boundary
13532.0,03:45:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   0.8337   0.0198   0.7062,1416.0,1416,high,run06,boundary
13547.0,03:45:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    8   64  377   0.8337   0.0198   0.6518,1431.0,1431,high,run06,boundary
13562.0,03:46:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   23   64  377   0.8337   0.0198   0.6518,1446.0,1446,high,run06,boundary
13577.0,03:46:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.8337   0.0198   0.6518,1461.0,1461,high,run06,boundary
13592.0,03:46:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.8337   0.0198   0.6518,1476.0,1476,high,run06,boundary
13607.0,03:46:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    2   64  377   1.1642   0.1782   0.5134,1491.0,1491,high,run06,boundary
