t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
12869.0,03:34:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    9   64   17   1.5378   0.1852  20.2847,753.0,753,high,run06,client
12884.0,03:34:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   24   64   17   1.5378   0.1852  20.2847,768.0,768,high,run06,client
12899.0,03:34:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   39   64   17   1.5378   0.1852  20.2847,783.0,783,high,run06,client
12914.0,03:35:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   54   64   17   1.5378   0.1852  20.2847,798.0,798,high,run06,client
12929.0,03:35:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64   37  48.1248 -22.4501  18.3176,813.0,813,high,run06,client
12944.0,03:35:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64   37  48.1248 -22.4501  18.3176,828.0,828,high,run06,client
12959.0,03:35:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64   37  48.1248 -22.4501  18.3176,843.0,843,high,run06,client
12974.0,03:36:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   47   64   37  48.1248 -22.4501  18.3176,858.0,858,high,run06,client
12990.0,03:36:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   62   64   37  48.1248 -22.4501  18.3176,874.0,874,high,run06,client
13005.0,03:36:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64   77  50.3547 -24.4821  17.0293,889.0,889,high,run06,client
13020.0,03:37:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64   77  50.3547 -24.4821  17.0293,904.0,904,high,run06,client
13035.0,03:37:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64   77  50.3547 -24.4821  17.0293,919.0,919,high,run06,client
13050.0,03:37:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64   77  50.3547 -24.4821  17.0293,934.0,934,high,run06,client
13065.0,03:37:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64  177  52.9239 -25.2939  17.4447,949.0,949,high,run06,client
13080.0,03:38:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64  177  52.9239 -25.2939  17.4447,964.0,964,high,run06,client
13095.0,03:38:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64  177  52.9239 -25.2939  17.4447,979.0,979,high,run06,client
13110.0,03:38:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64  177  52.9239 -25.2939  17.4447,994.0,994,high,run06,client
13125.0,03:38:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64  177  52.9239 -25.2939  17.4447,1009.0,1009,high,run06,client
13140.0,03:39:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   12   64  377  64.6459 -31.6100  17.8707,1024.0,1024,high,run06,client
13155.0,03:39:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   27   64  377  64.6459 -31.6100  17.8707,1039.0,1039,high,run06,client
13170.0,03:39:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   42   64  377  64.6459 -31.6100  17.8707,1054.0,1054,high,run06,client
13185.0,03:39:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   57   64  377  64.6459 -31.6100  17.8707,1069.0,1069,high,run06,client
13200.0,03:40:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  377  52.4113 -25.3680  10.9469,1084.0,1084,high,run06,client
13215.0,03:40:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  377  52.4113 -25.3680  10.9469,1099.0,1099,high,run06,client
13231.0,03:40:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  377  52.4113 -25.3680  10.9469,1115.0,1115,high,run06,client
13246.0,03:40:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  377  52.4113 -25.3680  10.9469,1130.0,1130,high,run06,client
13261.0,03:41:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64  377  71.1694 -34.8317  15.5423,1145.0,1145,high,run06,client
13276.0,03:41:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64  377  71.1694 -34.8317  15.5423,1160.0,1160,high,run06,client
13291.0,03:41:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   30   64  377  71.1694 -34.8317  15.5423,1175.0,1175,high,run06,client
13306.0,03:41:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   45   64  377  71.1694 -34.8317  15.5423,1190.0,1190,high,run06,client
13321.0,03:42:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64  377  71.1694 -34.8317  15.5423,1205.0,1205,high,run06,client
13336.0,03:42:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    9   64  377   1.5378   0.1852  29.7759,1220.0,1220,high,run06,client
13351.0,03:42:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64  377   1.5378   0.1852  29.7759,1235.0,1235,high,run06,client
13366.0,03:42:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377   1.5378   0.1852  29.7759,1250.0,1250,high,run06,client
13381.0,03:43:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377   1.5378   0.1852  29.7759,1265.0,1265,high,run06,client
13396.0,03:43:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    3   64  377  48.1248 -22.4501   8.9647,1280.0,1280,high,run06,client
13411.0,03:43:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   18   64  377  48.1248 -22.4501   8.9647,1295.0,1295,high,run06,client
13426.0,03:43:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64  377  48.1248 -22.4501   8.9647,1310.0,1310,high,run06,client
13441.0,03:44:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64  377  48.1248 -22.4501   8.9647,1325.0,1325,high,run06,client
13457.0,03:44:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64  377  48.1248 -22.4501   8.9647,1341.0,1341,high,run06,client
13472.0,03:44:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377  50.3547 -24.4821   8.1667,1356.0,1356,high,run06,client
13487.0,03:44:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64  377  50.3547 -24.4821   8.1667,1371.0,1371,high,run06,client
13502.0,03:45:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377  50.3547 -24.4821   8.1667,1386.0,1386,high,run06,client
13517.0,03:45:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377  50.3547 -24.4821   8.1667,1401.0,1401,high,run06,client
13532.0,03:45:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    4   64  377  51.9279 -24.6571   8.0265,1416.0,1416,high,run06,client
13547.0,03:45:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   19   64  377  51.9279 -24.6571   8.0265,1431.0,1431,high,run06,client
13562.0,03:46:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   34   64  377  51.9279 -24.6571   8.0265,1446.0,1446,high,run06,client
13577.0,03:46:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64  377  51.9279 -24.6571   8.0265,1461.0,1461,high,run06,client
13592.0,03:46:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64  377  51.9279 -24.6571   8.0265,1476.0,1476,high,run06,client
13607.0,03:46:47,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   80   64  376  51.9279 -24.6571   8.0265,1491.0,1491,high,run06,client
