t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
0,15.0,-34.756600000000006,30.209510661379472,-51.487733231469534,-18.025466768530478,-79.2248,-40.926,-29.747,-15.426000000000002,-2.7610000000000023,-102.003,0.67
61,7.0,-29.246285714285715,20.729493664135376,-48.418560441697124,-10.074010986874303,-56.229200000000006,-37.897,-21.612,-17.9805,-11.771999999999997,-64.85600000000001,-6.501
62,7.0,-12.535857142857143,4.930048729595933,-17.095556004526433,-7.976158281187852,-17.499399999999998,-14.754,-13.126,-8.954,-6.7528,-20.602,-6.606999999999999
63,1.0,-23.709,0.0,-23.709,-23.709,-23.709,-23.709,-23.709,-23.709,-23.709,-23.709,-23.709
123,12.0,-38.13966666666667,37.78728968686148,-62.14872697752443,-14.130606355808911,-85.1113,-61.81375,-32.179500000000004,-5.4117500000000005,0.11950000000000074,-102.287,15.33
124,3.0,-45.137,37.83464849843329,-139.13106286312672,48.857062863126714,-76.2608,-57.6635,-26.668,-23.375999999999998,-21.4008,-88.659,-20.084
184,4.0,-39.84625,54.90993351768573,-127.207954226638,47.515454226638,-84.8056,-61.626999999999995,-46.055,-24.274250000000002,10.080100000000012,-100.258,32.983
185,9.0,-31.99855555555555,54.373371762083856,-73.79355398334401,9.796442872232905,-96.7356,-67.549,-18.775,0.66,34.447,-115.54599999999999,42.711
186,2.0,-33.7085,28.574892134529573,-290.439583,223.022583,-49.8729,-43.81125,-33.7085,-23.60575,-17.5441,-53.914,-13.503
246,12.0,-30.080583333333333,47.62190750533802,-60.33830382317551,0.177137156508838,-104.1047,-64.3625,-14.0755,0.63725,12.532400000000003,-109.428,36.087
247,1.0,-7.834,0.0,-7.834,-7.834,-7.834,-7.834,-7.834,-7.834,-7.834,-7.834,-7.834
248,2.0,-10.756499999999999,15.542914157261501,-150.40179299999997,128.888793,-19.5489,-16.25175,-10.7565,-5.26125,-1.9640999999999997,-21.747,0.234
307,4.0,-11.29825,20.940453391700952,-44.61451134619621,22.018011346196214,-31.217899999999993,-14.47925,-2.2890000000000006,0.892,1.4140000000000001,-42.376999999999995,1.762
308,9.0,-14.373111111111111,20.434025750231182,-30.080065571122148,1.3338433488999257,-37.67059999999999,-32.0,-12.113999999999999,-4.3660000000000005,3.907400000000004,-45.137,20.689
310,2.0,-23.6985,37.48585179104244,-360.49008899999995,313.0930889999999,-44.9037,-36.95175,-23.6985,-10.44525,-2.4932999999999987,-50.205,2.808
369,11.0,-18.35727272727273,45.55761801519239,-48.96138966959708,12.246844215051627,-91.197,-22.772,-12.831,-2.323,8.249,-100.092,66.661
370,2.0,-1.8855000000000004,25.453722802372152,-230.574441,226.803441,-16.2843,-10.88475,-1.8855000000000004,7.11375,12.513300000000001,-19.884,16.113
371,1.0,-19.665,0.0,-19.665,-19.665,-19.665,-19.665,-19.665,-19.665,-19.665,-19.665,-19.665
372,1.0,0.143,0.0,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.143
430,4.0,-14.49325,29.17898980859344,-60.917022785472156,31.93052278547216,-40.81689999999999,-14.65075,-0.006000000000000005,0.1515,0.24060000000000004,-58.260999999999996,0.3
431,9.0,-6.640666666666667,17.2350514504599,-19.888676214920174,6.607342881586841,-27.5484,-12.308,-6.202999999999999,-0.53,6.226600000000005,-27.970000000000002,30.237
433,1.0,-114.199,0.0,-114.199,-114.199,-114.199,-114.199,-114.199,-114.199,-114.199,-114.199,-114.199
434,1.0,-13.824,0.0,-13.824,-13.824,-13.824,-13.824,-13.824,-13.824,-13.824,-13.824,-13.824
492,10.0,-14.749600000000001,21.529250429228703,-30.14962798752412,0.6504279875241163,-36.938199999999995,-22.84925,-11.303999999999998,-1.87725,1.8245999999999938,-60.601,17.247
493,3.0,-4.080666666666668,49.91171822661822,-128.0782553001038,119.91692196677046,-43.563,-29.5455,-6.183,20.333,36.242599999999996,-52.908,46.849
495,1.0,-16.726,0.0,-16.726,-16.726,-16.726,-16.726,-16.726,-16.726,-16.726,-16.726,-16.726
496,1.0,-57.698,0.0,-57.698,-57.698,-57.698,-57.698,-57.698,-57.698,-57.698,-57.698,-57.698
553,4.0,-38.3925,42.92784408360926,-106.69069993702233,29.905699937022334,-80.62049999999999,-54.85575,-27.622,-11.15875,-4.780899999999997,-97.797,-0.529
554,8.0,-17.0265,24.34530106025156,-37.382915232958,3.329915232958001,-46.74849999999999,-27.009249999999998,-12.985500000000002,-4.97975,5.8962999999999965,-58.757,18.602
555,1.0,-4.126,0.0,-4.126,-4.126,-4.126,-4.126,-4.126,-4.126,-4.126,-4.126,-4.126
557,2.0,-17.453500000000002,20.962180528275205,-205.788185,170.88118500000002,-29.311500000000002,-24.86475,-17.453500000000002,-10.042250000000001,-5.5954999999999995,-32.276,-2.631
615,10.0,-25.835700000000003,41.716109438414534,-55.675533718038935,4.004133718038933,-66.7764,-41.867000000000004,-8.165500000000002,-0.32449999999999996,3.318199999999998,-125.10000000000001,8.909
616,2.0,-78.4805,108.00419686521445,-1048.8440729999998,891.8830729999999,-139.5769,-116.66575,-78.48049999999999,-40.295249999999996,-17.384099999999997,-154.851,-2.1100000000000003
618,2.0,-13.955,17.7823213332793,-173.720244,145.81024399999998,-24.0142,-20.242,-13.955,-7.668,-3.8957999999999995,-26.529,-1.381
619,1.0,-158.57299999999998,0.0,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998,-158.57299999999998
676,3.0,-56.968999999999994,55.54836531348155,-194.969926358164,81.03192635816401,-103.0592,-77.189,-34.072,-25.3005,-20.0376,-120.306,-16.529
677,9.0,-25.953000000000003,48.05074207543522,-62.88800374198454,10.982003741984535,-106.713,-20.298000000000002,-5.675,1.677,5.738200000000003,-112.389,16.043
680,2.0,-38.28,50.88764661487109,-495.479998,418.9199980000001,-67.0664,-56.2715,-38.28,-20.288500000000003,-9.493599999999999,-74.263,-2.297
682,1.0,-181.762,0.0,-181.762,-181.762,-181.762,-181.762,-181.762,-181.762,-181.762,-181.762,-181.762
738,9.0,-27.659444444444446,28.09261705551439,-49.25330275444984,-6.065586134439052,-66.2916,-55.762,-19.329,-5.034000000000001,-2.8541999999999974,-67.466,5.465
739,3.0,-18.00833333333333,28.481753708880593,-88.76664231234956,52.74997564568291,-41.663599999999995,-28.535,-6.654,-1.8045,1.1052000000000004,-50.416,3.045
741,1.0,-0.55,0.0,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
743,2.0,-38.065999999999995,7.976164491784257,-109.72783999999999,33.59584,-42.577999999999996,-40.885999999999996,-38.065999999999995,-35.245999999999995,-33.553999999999995,-43.705999999999996,-32.425999999999995
799,2.0,-50.870999999999995,63.71597783915742,-623.3271239999999,521.585124,-86.9142,-73.398,-50.871,-28.344,-14.827799999999998,-95.925,-5.817
800,10.0,-26.1638,37.36069980845886,-52.888177821470016,0.5605778214700194,-84.01650000000001,-31.189249999999998,-13.08,-1.72575,3.3378999999999976,-102.831,9.142
803,1.0,-1.9209999999999998,0.0,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998,-1.9209999999999998
