t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
1048,4.0,-49.5895,61.4600600525794,-147.3724555436538,48.193455543653826,-110.24509999999998,-72.73175,-32.6105,-9.468250000000001,-2.5170999999999975,-135.254,2.117
1055,1.0,-68.538,0.0,-68.538,-68.538,-68.538,-68.538,-68.538,-68.538,-68.538,-68.538,-68.538
1056,1.0,-18.19,0.0,-18.19,-18.19,-18.19,-18.19,-18.19,-18.19,-18.19,-18.19,-18.19
1065,1.0,-92.914,0.0,-92.914,-92.914,-92.914,-92.914,-92.914,-92.914,-92.914,-92.914,-92.914
1090,1.0,-18.074,0.0,-18.074,-18.074,-18.074,-18.074,-18.074,-18.074,-18.074,-18.074,-18.074
1095,1.0,-134.106,0.0,-134.106,-134.106,-134.106,-134.106,-134.106,-134.106,-134.106,-134.106,-134.106
1104,1.0,-40.233,0.0,-40.233,-40.233,-40.233,-40.233,-40.233,-40.233,-40.233,-40.233,-40.233
1105,1.0,-6.9750000000000005,0.0,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005,-6.9750000000000005
1107,3.0,-48.29566666666667,53.8652888633611,-182.11526189226788,85.52392855893453,-92.2992,-65.1135,-19.804,-17.232,-15.6888,-110.423,-14.66
1108,1.0,-34.149,0.0,-34.149,-34.149,-34.149,-34.149,-34.149,-34.149,-34.149,-34.149,-34.149
1110,4.0,-22.870499999999996,42.485910264462966,-90.46558323076057,44.72458323076059,-64.2575,-34.27175,-8.599,2.8022500000000004,7.099300000000001,-84.24799999999999,9.964
1118,2.0,-35.7395,24.818740912866627,-258.7234469999999,187.24444699999992,-49.77909999999999,-44.51425,-35.73949999999999,-26.96475,-21.6999,-53.288999999999994,-18.19
1130,1.0,-21.716,0.0,-21.716,-21.716,-21.716,-21.716,-21.716,-21.716,-21.716,-21.716,-21.716
1157,1.0,-36.042,0.0,-36.042,-36.042,-36.042,-36.042,-36.042,-36.042,-36.042,-36.042,-36.042
1162,1.0,11.026000000000002,0.0,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002,11.026000000000002
1166,1.0,-51.373,0.0,-51.373,-51.373,-51.373,-51.373,-51.373,-51.373,-51.373,-51.373,-51.373
1168,1.0,-19.804,0.0,-19.804,-19.804,-19.804,-19.804,-19.804,-19.804,-19.804,-19.804,-19.804
1169,3.0,-54.75933333333334,33.092295724735294,-136.97178800341575,27.453121336749085,-81.5856,-70.8015,-52.828,-37.7515,-28.705599999999997,-88.775,-22.674999999999997
1171,3.0,-81.28999999999999,80.29749676671122,-280.77613925023,118.19613925023003,-138.5082,-126.08099999999999,-105.369,-48.5385,-14.440199999999995,-146.79299999999998,8.292
1172,1.0,1.809,0.0,1.809,1.809,1.809,1.809,1.809,1.809,1.809,1.809,1.809
1173,1.0,-23.056,0.0,-23.056,-23.056,-23.056,-23.056,-23.056,-23.056,-23.056,-23.056,-23.056
1179,1.0,-60.823,0.0,-60.823,-60.823,-60.823,-60.823,-60.823,-60.823,-60.823,-60.823,-60.823
1180,1.0,-12.231,0.0,-12.231,-12.231,-12.231,-12.231,-12.231,-12.231,-12.231,-12.231,-12.231
1197,1.0,22.776,0.0,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776
1228,2.0,-21.813499999999998,12.696102256204458,-135.88161499999995,92.25461499999997,-28.995499999999996,-26.302249999999997,-21.813499999999998,-17.32475,-14.631499999999999,-30.790999999999997,-12.836
1238,1.0,-62.434999999999995,0.0,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995,-62.434999999999995
1264,1.0,-51.097,0.0,-51.097,-51.097,-51.097,-51.097,-51.097,-51.097,-51.097,-51.097,-51.097
