t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,scenario,run_id,role
43495.0,12:04:55,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,low,run01,boundary
43510.0,12:05:10,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,low,run01,boundary
43525.0,12:05:25,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,low,run01,boundary
43540.0,12:05:40,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,low,run01,boundary
43555.0,12:05:55,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,low,run01,boundary
43570.0,12:06:10,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,low,run01,boundary
43585.0,12:06:25,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,low,run01,boundary
43600.0,12:06:40,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,105.0,105,low,run01,boundary
43615.0,12:06:55,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,120.0,120,low,run01,boundary
43630.0,12:07:10,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,135.0,135,low,run01,boundary
43645.0,12:07:25,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,150.0,150,low,run01,boundary
43660.0,12:07:40,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,165.0,165,low,run01,boundary
43676.0,12:07:56,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,181.0,181,low,run01,boundary
43691.0,12:08:11,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,196.0,196,low,run01,boundary
43706.0,12:08:26,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,211.0,211,low,run01,boundary
43721.0,12:08:41,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,226.0,226,low,run01,boundary
43736.0,12:08:56,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,241.0,241,low,run01,boundary
43751.0,12:09:11,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,low,run01,boundary
43766.0,12:09:26,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,271.0,271,low,run01,boundary
43781.0,12:09:41,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,286.0,286,low,run01,boundary
