t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
50151.0,13:55:51,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,low,run05,boundary
50362.0,13:59:22,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64   17   1.3527   0.1874   0.0839,513.0,513,low,run05,boundary
50377.0,13:59:37,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   21   64   17   1.3527   0.1874   0.0839,528.0,528,low,run05,boundary
50392.0,13:59:52,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   36   64   17   1.3527   0.1874   0.0839,543.0,543,low,run05,boundary
50407.0,14:00:07,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64   17   1.3527   0.1874   0.0839,558.0,558,low,run05,boundary
50422.0,14:00:22,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   66   64   17   1.3527   0.1874   0.0839,573.0,573,low,run05,boundary
50438.0,14:00:38,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64   37   1.4903   0.1108   0.1055,589.0,589,low,run05,boundary
50453.0,14:00:53,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64   37   1.4903   0.1108   0.1055,604.0,604,low,run05,boundary
50468.0,14:01:08,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64   37   1.4903   0.1108   0.1055,619.0,619,low,run05,boundary
50484.0,14:01:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64   37   1.4903   0.1108   0.1055,635.0,635,low,run05,boundary
50499.0,14:01:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   1.4115   0.0974   0.1036,650.0,650,low,run05,boundary
50514.0,14:01:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   1.4115   0.0974   0.1036,665.0,665,low,run05,boundary
50529.0,14:02:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   1.4115   0.0974   0.1036,680.0,680,low,run05,boundary
50544.0,14:02:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   1.4115   0.0974   0.1036,695.0,695,low,run05,boundary
50559.0,14:02:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.0309   0.2704   0.1318,710.0,710,low,run05,boundary
50574.0,14:02:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.0309   0.2704   0.1318,725.0,725,low,run05,boundary
50589.0,14:03:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.0309   0.2704   0.1318,740.0,740,low,run05,boundary
50604.0,14:03:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  177   1.0309   0.2704   0.1318,755.0,755,low,run05,boundary
50619.0,14:03:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   1.2872   0.1589   0.0783,770.0,770,low,run05,boundary
50634.0,14:03:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   1.2872   0.1589   0.0783,785.0,785,low,run05,boundary
50649.0,14:04:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   1.2872   0.1589   0.0783,800.0,800,low,run05,boundary
50664.0,14:04:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   1.2872   0.1589   0.0783,815.0,815,low,run05,boundary
50679.0,14:04:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   1.2872   0.1589   0.0783,830.0,830,low,run05,boundary
50694.0,14:04:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   1.6845   0.5269   0.3621,845.0,845,low,run05,boundary
50710.0,14:05:10,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   1.6845   0.5269   0.3621,861.0,861,low,run05,boundary
50725.0,14:05:25,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   1.6845   0.5269   0.3621,876.0,876,low,run05,boundary
50740.0,14:05:40,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   1.6845   0.5269   0.3621,891.0,891,low,run05,boundary
50755.0,14:05:55,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   1.3956   0.1819   0.1476,906.0,906,low,run05,boundary
50770.0,14:06:10,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   1.3956   0.1819   0.1476,921.0,921,low,run05,boundary
50785.0,14:06:25,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   1.3956   0.1819   0.1476,936.0,936,low,run05,boundary
50801.0,14:06:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  377   1.3956   0.1819   0.1476,952.0,952,low,run05,boundary
50816.0,14:06:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   66   64  377   1.3956   0.1819   0.1476,967.0,967,low,run05,boundary
50831.0,14:07:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   12   64  377   1.0309   0.2704   0.1703,982.0,982,low,run05,boundary
50846.0,14:07:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   28   64  377   1.0309   0.2704   0.1703,997.0,997,low,run05,boundary
50861.0,14:07:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   43   64  377   1.0309   0.2704   0.1703,1012.0,1012,low,run05,boundary
50876.0,14:07:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   1.0309   0.2704   0.1703,1027.0,1027,low,run05,boundary
50891.0,14:08:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   1.0309   0.2704   0.3017,1042.0,1042,low,run05,boundary
50906.0,14:08:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   1.0309   0.2704   0.3017,1057.0,1057,low,run05,boundary
50922.0,14:08:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   1.0309   0.2704   0.3017,1073.0,1073,low,run05,boundary
50937.0,14:08:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   1.0309   0.2704   0.3017,1088.0,1088,low,run05,boundary
50952.0,14:09:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   1.0309   0.2704   0.2956,1103.0,1103,low,run05,boundary
50967.0,14:09:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   1.0309   0.2704   0.2956,1118.0,1118,low,run05,boundary
50982.0,14:09:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   1.0309   0.2704   0.2956,1133.0,1133,low,run05,boundary
50997.0,14:09:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   1.0309   0.2704   0.2956,1148.0,1148,low,run05,boundary
51012.0,14:10:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   1.0309   0.2704   0.2915,1163.0,1163,low,run05,boundary
51027.0,14:10:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   1.0309   0.2704   0.2915,1178.0,1178,low,run05,boundary
51042.0,14:10:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   1.0309   0.2704   0.2915,1193.0,1193,low,run05,boundary
51057.0,14:10:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   1.0309   0.2704   0.2915,1208.0,1208,low,run05,boundary
51072.0,14:11:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   61   64  377   1.0309   0.2704   0.2915,1223.0,1223,low,run05,boundary
51087.0,14:11:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64  377   1.2687   0.0367   0.4101,1238.0,1238,low,run05,boundary
51102.0,14:11:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64  377   1.2687   0.0367   0.4101,1253.0,1253,low,run05,boundary
51117.0,14:11:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64  377   1.2687   0.0367   0.4101,1268.0,1268,low,run05,boundary
51132.0,14:12:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64  377   1.2687   0.0367   0.4101,1283.0,1283,low,run05,boundary
51147.0,14:12:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   1.2687   0.0367   0.4105,1298.0,1298,low,run05,boundary
51163.0,14:12:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64  377   1.2687   0.0367   0.4105,1314.0,1314,low,run05,boundary
51178.0,14:12:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   33   64  377   1.2687   0.0367   0.4105,1329.0,1329,low,run05,boundary
51193.0,14:13:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   48   64  377   1.2687   0.0367   0.4105,1344.0,1344,low,run05,boundary
51208.0,14:13:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   63   64  377   1.2687   0.0367   0.4105,1359.0,1359,low,run05,boundary
51223.0,14:13:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.9704   0.2076   0.2844,1374.0,1374,low,run05,boundary
51238.0,14:13:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   0.9704   0.2076   0.2844,1389.0,1389,low,run05,boundary
51253.0,14:14:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   0.9704   0.2076   0.2844,1404.0,1404,low,run05,boundary
51268.0,14:14:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64  377   0.9704   0.2076   0.2844,1419.0,1419,low,run05,boundary
51283.0,14:14:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.7214   0.1380   0.3098,1434.0,1434,low,run05,boundary
51298.0,14:14:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.7214   0.1380   0.3098,1449.0,1449,low,run05,boundary
51313.0,14:15:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64  377   0.7214   0.1380   0.3098,1464.0,1464,low,run05,boundary
51328.0,14:15:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64  377   0.7214   0.1380   0.3098,1479.0,1479,low,run05,boundary
51343.0,14:15:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    6   64  377   0.7214   0.1380   0.3087,1494.0,1494,low,run05,boundary
