t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
74342.0,20:39:02,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64   37  19.6803  -8.8409   2.1223,813.0,813,medium,run05,client
74357.0,20:39:17,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64   37  19.6803  -8.8409   2.1223,828.0,828,medium,run05,client
74372.0,20:39:32,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   30   64   37  19.6803  -8.8409   2.1223,843.0,843,medium,run05,client
74388.0,20:39:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   45   64   37  19.6803  -8.8409   2.1223,859.0,859,medium,run05,client
74403.0,20:40:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64   37  19.6803  -8.8409   2.1223,874.0,874,medium,run05,client
74418.0,20:40:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64   77  14.0228  -5.8969   2.1526,889.0,889,medium,run05,client
74433.0,20:40:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64   77  14.0228  -5.8969   2.1526,904.0,904,medium,run05,client
74448.0,20:40:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64   77  14.0228  -5.8969   2.1526,919.0,919,medium,run05,client
74463.0,20:41:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64   77  14.0228  -5.8969   2.1526,934.0,934,medium,run05,client
74478.0,20:41:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64  177  22.2656  -9.8490   3.1390,949.0,949,medium,run05,client
74493.0,20:41:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64  177  22.2656  -9.8490   3.1390,964.0,964,medium,run05,client
74508.0,20:41:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   31   64  177  22.2656  -9.8490   3.1390,979.0,979,medium,run05,client
74523.0,20:42:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   46   64  177  22.2656  -9.8490   3.1390,994.0,994,medium,run05,client
74538.0,20:42:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   61   64  177  22.2656  -9.8490   3.1390,1009.0,1009,medium,run05,client
74553.0,20:42:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377  22.0852 -10.1745   2.8489,1024.0,1024,medium,run05,client
74568.0,20:42:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64  377  22.0852 -10.1745   2.8489,1039.0,1039,medium,run05,client
74583.0,20:43:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64  377  22.0852 -10.1745   2.8489,1054.0,1054,medium,run05,client
74598.0,20:43:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64  377  22.0852 -10.1745   2.8489,1069.0,1069,medium,run05,client
74614.0,20:43:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    4   64  377  20.2083  -7.6505   1.7150,1085.0,1085,medium,run05,client
74629.0,20:43:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   19   64  377  20.2083  -7.6505   1.7150,1100.0,1100,medium,run05,client
74644.0,20:44:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   34   64  377  20.2083  -7.6505   1.7150,1115.0,1115,medium,run05,client
74659.0,20:44:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   49   64  377  20.2083  -7.6505   1.7150,1130.0,1130,medium,run05,client
74674.0,20:44:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   64   64  377  20.2083  -7.6505   1.7150,1145.0,1145,medium,run05,client
74689.0,20:44:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64  377  12.6488  -4.9699   3.7091,1160.0,1160,medium,run05,client
74704.0,20:45:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64  377  12.6488  -4.9699   3.7091,1175.0,1175,medium,run05,client
74719.0,20:45:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64  377  12.6488  -4.9699   3.7091,1190.0,1190,medium,run05,client
74734.0,20:45:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  377  12.6488  -4.9699   3.7091,1205.0,1205,medium,run05,client
74749.0,20:45:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  377  12.6488  -4.9699   3.8628,1220.0,1220,medium,run05,client
74764.0,20:46:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  377  12.6488  -4.9699   3.8628,1235.0,1235,medium,run05,client
74779.0,20:46:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  377  12.6488  -4.9699   3.8628,1250.0,1250,medium,run05,client
74794.0,20:46:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  377  12.6488  -4.9699   3.8628,1265.0,1265,medium,run05,client
74809.0,20:46:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64  377  12.6488  -4.9699   3.8628,1280.0,1280,medium,run05,client
74824.0,20:47:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  377  12.6488  -4.9699   3.9007,1295.0,1295,medium,run05,client
74839.0,20:47:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  377  12.6488  -4.9699   3.9007,1310.0,1310,medium,run05,client
74855.0,20:47:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  377  12.6488  -4.9699   3.9007,1326.0,1326,medium,run05,client
74870.0,20:47:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64  377  12.6488  -4.9699   3.9007,1341.0,1341,medium,run05,client
74885.0,20:48:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64  377  12.6488  -4.9699   3.8580,1356.0,1356,medium,run05,client
74900.0,20:48:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64  377  12.6488  -4.9699   3.8580,1371.0,1371,medium,run05,client
74915.0,20:48:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64  377  12.6488  -4.9699   3.8580,1386.0,1386,medium,run05,client
74930.0,20:48:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64  377  12.6488  -4.9699   3.8580,1401.0,1401,medium,run05,client
74945.0,20:49:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64  377  12.6488  -4.9699   4.0530,1416.0,1416,medium,run05,client
74960.0,20:49:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64  377  12.6488  -4.9699   4.0530,1431.0,1431,medium,run05,client
74975.0,20:49:35,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64  377  12.6488  -4.9699   4.0530,1446.0,1446,medium,run05,client
74990.0,20:49:50,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64  377  12.6488  -4.9699   4.0530,1461.0,1461,medium,run05,client
75005.0,20:50:05,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64  377  12.6488  -4.9699   4.0530,1476.0,1476,medium,run05,client
75020.0,20:50:20,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64  377  12.6488  -4.9699   3.8646,1491.0,1491,medium,run05,client
