t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15322.08,-160769,2,4759,824345,ptp4l[15322.080]: master offset    -160769 s2 freq   +4759 path delay    824345,51.030000000000655
15323.08,-171079,2,3557,869484,ptp4l[15323.080]: master offset    -171079 s2 freq   +3557 path delay    869484,52.030000000000655
15324.08,-381014,2,-17818,815044,ptp4l[15324.080]: master offset    -381014 s2 freq  -17818 path delay    815044,53.030000000000655
15325.081,80748,2,28439,815044,ptp4l[15325.081]: master offset      80748 s2 freq  +28439 path delay    815044,54.03100000000086
15326.081,-103021,2,9959,733232,ptp4l[15326.081]: master offset    -103021 s2 freq   +9959 path delay    733232,55.03100000000086
15327.082,521774,2,72961,733232,ptp4l[15327.082]: master offset     521774 s2 freq  +72961 path delay    733232,56.03200000000106
15328.081,-439952,2,-23652,733232,ptp4l[15328.081]: master offset    -439952 s2 freq  -23652 path delay    733232,57.03100000000086
15329.084,1356721,2,157372,671131,ptp4l[15329.084]: master offset    1356721 s2 freq +157372 path delay    671131,58.03400000000147
15330.084,942019,2,116844,733232,ptp4l[15330.084]: master offset     942019 s2 freq +116844 path delay    733232,59.03400000000147
15331.085,274458,2,50362,733232,ptp4l[15331.085]: master offset     274458 s2 freq  +50362 path delay    733232,60.034999999999854
15332.085,-219915,2,705,733232,ptp4l[15332.085]: master offset    -219915 s2 freq    +705 path delay    733232,61.034999999999854
15333.085,-338020,2,-11443,671131,ptp4l[15333.085]: master offset    -338020 s2 freq  -11443 path delay    671131,62.034999999999854
15334.085,-428413,2,-20911,669977,ptp4l[15334.085]: master offset    -428413 s2 freq  -20911 path delay    669977,63.034999999999854
15335.088,972520,2,120155,669977,ptp4l[15335.088]: master offset     972520 s2 freq +120155 path delay    669977,64.03800000000047
15336.086,-712893,2,-49099,1115466,ptp4l[15336.086]: master offset    -712893 s2 freq  -49099 path delay   1115466,65.03600000000006
15337.086,-836918,2,-62339,1051210,ptp4l[15337.086]: master offset    -836918 s2 freq  -62339 path delay   1051210,66.03600000000006
15338.087,-641177,2,-43406,1051210,ptp4l[15338.087]: master offset    -641177 s2 freq  -43406 path delay   1051210,67.03700000000026
15339.088,-220994,2,-1609,925114,ptp4l[15339.088]: master offset    -220994 s2 freq   -1609 path delay    925114,68.03800000000047
15340.087,-454344,2,-25398,898177,ptp4l[15340.087]: master offset    -454344 s2 freq  -25398 path delay    898177,69.03700000000026
15341.09,-353853,2,-15703,898177,ptp4l[15341.090]: master offset    -353853 s2 freq  -15703 path delay    898177,70.04000000000087
15342.089,-620475,2,-42985,898177,ptp4l[15342.089]: master offset    -620475 s2 freq  -42985 path delay    898177,71.03900000000067
15343.091,779829,2,97825,713804,ptp4l[15343.091]: master offset     779829 s2 freq  +97825 path delay    713804,72.04100000000108
15344.09,-386675,2,-19212,713804,ptp4l[15344.090]: master offset    -386675 s2 freq  -19212 path delay    713804,73.04000000000087
15345.093,61914,2,25709,656729,ptp4l[15345.093]: master offset      61914 s2 freq  +25709 path delay    656729,74.04300000000148
15346.092,-177368,2,1603,656729,ptp4l[15346.092]: master offset    -177368 s2 freq   +1603 path delay    656729,75.04200000000128
15347.093,-82003,2,11057,656729,ptp4l[15347.093]: master offset     -82003 s2 freq  +11057 path delay    656729,76.04300000000148
15348.094,-192451,2,-180,656729,ptp4l[15348.094]: master offset    -192451 s2 freq    -180 path delay    656729,77.04399999999987
15349.096,1292772,2,149635,656729,ptp4l[15349.096]: master offset    1292772 s2 freq +149635 path delay    656729,78.04600000000028
15350.094,-332723,2,-13247,686503,ptp4l[15350.094]: master offset    -332723 s2 freq  -13247 path delay    686503,79.04399999999987
15351.096,-75495,2,12400,686503,ptp4l[15351.096]: master offset     -75495 s2 freq  +12400 path delay    686503,80.04600000000028
15352.096,-352173,2,-15620,686503,ptp4l[15352.096]: master offset    -352173 s2 freq  -15620 path delay    686503,81.04600000000028
15353.099,43550,2,23996,686503,ptp4l[15353.099]: master offset      43550 s2 freq  +23996 path delay    686503,82.04900000000089
15354.097,-105328,2,9003,696689,ptp4l[15354.097]: master offset    -105328 s2 freq   +9003 path delay    696689,83.04700000000048
15355.099,58081,2,25402,709287,ptp4l[15355.099]: master offset      58081 s2 freq  +25402 path delay    709287,84.04900000000089
