t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
3025.0,00:50:25,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,301.0,301,medium,run15,boundary
3236.0,00:53:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64   17   1.7393   0.6168   0.4339,512.0,512,medium,run15,boundary
3251.0,00:54:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   21   64   17   1.7393   0.6168   0.4339,527.0,527,medium,run15,boundary
3266.0,00:54:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   36   64   17   1.7393   0.6168   0.4339,542.0,542,medium,run15,boundary
3281.0,00:54:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64   17   1.7393   0.6168   0.4339,557.0,557,medium,run15,boundary
3296.0,00:54:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   66   64   17   1.7393   0.6168   0.4339,572.0,572,medium,run15,boundary
3311.0,00:55:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64   37   0.9166   0.1708   0.2313,587.0,587,medium,run15,boundary
3326.0,00:55:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64   37   0.9166   0.1708   0.2313,602.0,602,medium,run15,boundary
3341.0,00:55:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64   37   0.9166   0.1708   0.2313,617.0,617,medium,run15,boundary
3356.0,00:55:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64   37   0.9166   0.1708   0.2313,632.0,632,medium,run15,boundary
3371.0,00:56:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   1.6301   0.3714   0.2074,647.0,647,medium,run15,boundary
3386.0,00:56:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   1.6301   0.3714   0.2074,662.0,662,medium,run15,boundary
3401.0,00:56:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   1.6301   0.3714   0.2074,677.0,677,medium,run15,boundary
3417.0,00:56:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   1.6301   0.3714   0.2074,693.0,693,medium,run15,boundary
3432.0,00:57:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.5752   0.2994   0.1701,708.0,708,medium,run15,boundary
3447.0,00:57:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.5752   0.2994   0.1701,723.0,723,medium,run15,boundary
3462.0,00:57:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.5752   0.2994   0.1701,738.0,738,medium,run15,boundary
3477.0,00:57:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  177   1.5752   0.2994   0.1701,753.0,753,medium,run15,boundary
3492.0,00:58:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   0.7099  -0.0892   0.4095,768.0,768,medium,run15,boundary
3507.0,00:58:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   0.7099  -0.0892   0.4095,783.0,783,medium,run15,boundary
3522.0,00:58:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   0.7099  -0.0892   0.4095,798.0,798,medium,run15,boundary
3537.0,00:58:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   0.7099  -0.0892   0.4095,813.0,813,medium,run15,boundary
3552.0,00:59:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   0.7099  -0.0892   0.4095,828.0,828,medium,run15,boundary
3567.0,00:59:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   1.7961   0.2074   0.2049,843.0,843,medium,run15,boundary
3582.0,00:59:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   1.7961   0.2074   0.2049,858.0,858,medium,run15,boundary
3597.0,00:59:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   1.7961   0.2074   0.2049,873.0,873,medium,run15,boundary
3612.0,01:00:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   1.7961   0.2074   0.2049,888.0,888,medium,run15,boundary
3627.0,01:00:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   0.7099  -0.0892   0.4317,903.0,903,medium,run15,boundary
3642.0,01:00:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   0.7099  -0.0892   0.4317,918.0,918,medium,run15,boundary
3658.0,01:00:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   0.7099  -0.0892   0.4317,934.0,934,medium,run15,boundary
3673.0,01:01:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   0.7099  -0.0892   0.4317,949.0,949,medium,run15,boundary
3688.0,01:01:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   0.7099  -0.0892   0.4317,964.0,964,medium,run15,boundary
3703.0,01:01:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   12   64  377   0.7099  -0.0892   0.4146,979.0,979,medium,run15,boundary
3718.0,01:01:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   27   64  377   0.7099  -0.0892   0.4146,994.0,994,medium,run15,boundary
3733.0,01:02:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   42   64  377   0.7099  -0.0892   0.4146,1009.0,1009,medium,run15,boundary
3748.0,01:02:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   0.7099  -0.0892   0.4146,1024.0,1024,medium,run15,boundary
3763.0,01:02:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.7099  -0.0892   0.3617,1039.0,1039,medium,run15,boundary
3778.0,01:02:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.7099  -0.0892   0.3617,1054.0,1054,medium,run15,boundary
3793.0,01:03:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.7099  -0.0892   0.3617,1069.0,1069,medium,run15,boundary
3808.0,01:03:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.7099  -0.0892   0.3617,1084.0,1084,medium,run15,boundary
3823.0,01:03:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  377   0.7099  -0.0892   0.3979,1099.0,1099,medium,run15,boundary
3838.0,01:03:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  377   0.7099  -0.0892   0.3979,1114.0,1114,medium,run15,boundary
3853.0,01:04:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  377   0.7099  -0.0892   0.3979,1129.0,1129,medium,run15,boundary
3868.0,01:04:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  377   0.7099  -0.0892   0.3979,1144.0,1144,medium,run15,boundary
3883.0,01:04:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64  377   0.7099  -0.0892   0.3979,1159.0,1159,medium,run15,boundary
3898.0,01:04:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.7099  -0.0892   0.3691,1174.0,1174,medium,run15,boundary
3913.0,01:05:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   0.7099  -0.0892   0.3691,1189.0,1189,medium,run15,boundary
3928.0,01:05:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   0.7099  -0.0892   0.3691,1204.0,1204,medium,run15,boundary
3944.0,01:05:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64  377   0.7099  -0.0892   0.3691,1220.0,1220,medium,run15,boundary
3959.0,01:05:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64  377   0.7099  -0.0892   0.3488,1235.0,1235,medium,run15,boundary
3974.0,01:06:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64  377   0.7099  -0.0892   0.3488,1250.0,1250,medium,run15,boundary
3989.0,01:06:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64  377   0.7099  -0.0892   0.3488,1265.0,1265,medium,run15,boundary
4004.0,01:06:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   56   64  377   0.7099  -0.0892   0.3488,1280.0,1280,medium,run15,boundary
4019.0,01:06:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    6   64  377   1.0797   0.1456   0.3954,1295.0,1295,medium,run15,boundary
4034.0,01:07:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   21   64  377   1.0797   0.1456   0.3954,1310.0,1310,medium,run15,boundary
4049.0,01:07:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   36   64  377   1.0797   0.1456   0.3954,1325.0,1325,medium,run15,boundary
4064.0,01:07:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  377   1.0797   0.1456   0.3954,1340.0,1340,medium,run15,boundary
4079.0,01:07:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   1.0797   0.1456   0.3991,1355.0,1355,medium,run15,boundary
4094.0,01:08:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   1.0797   0.1456   0.3991,1370.0,1370,medium,run15,boundary
4109.0,01:08:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   1.0797   0.1456   0.3991,1385.0,1385,medium,run15,boundary
4124.0,01:08:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   1.0797   0.1456   0.3991,1400.0,1400,medium,run15,boundary
4139.0,01:08:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   1.0797   0.1456   0.3991,1415.0,1415,medium,run15,boundary
4154.0,01:09:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    8   64  377   1.0797   0.1456   0.3126,1430.0,1430,medium,run15,boundary
4169.0,01:09:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   23   64  377   1.0797   0.1456   0.3126,1445.0,1445,medium,run15,boundary
4185.0,01:09:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   38   64  377   1.0797   0.1456   0.3126,1461.0,1461,medium,run15,boundary
4200.0,01:10:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   53   64  377   1.0797   0.1456   0.3126,1476.0,1476,medium,run15,boundary
4215.0,01:10:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    1   64  377   1.0797   0.1456   0.3516,1491.0,1491,medium,run15,boundary
