t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
27,3.0,756957.3333333334,192795.78556942922,277987.39683956007,1235927.2698271067,605616.0,657444.0,743824.0,849904.0,913552.0,571064.0,955984.0
28,9.0,585499.3333333334,218351.32848061633,417659.9455078996,753338.7211587671,231756.4,538157.0,668858.0,733376.0,767868.8,210350.0,794576.0
29,3.0,795616.6666666666,366508.25660731486,-114913.79888872162,1706147.132222055,537563.6,590153.0,677802.0,942173.0,1100795.6,502504.0,1206544.0
30,9.0,572877.8888888889,213389.89723183034,408852.1878833553,736903.5898944224,230871.6,559430.0,599156.0,691859.0,792961.6,221622.0,794576.0
31,3.0,837320.0,392185.2627164871,-137000.83290774678,1811640.8329077468,550134.8,621581.0,740658.0,1004728.0,1163170.0,502504.0,1268798.0
32,10.0,591060.8,217811.1827053678,435258.89130444673,746862.7086955534,252191.0,512860.75,639153.5,768250.25,800677.7,204959.0,831221.0
33,3.0,669313.3333333334,144461.40733543105,310422.3394618153,1028204.3272048514,552489.2,627467.0,752430.0,752718.0,752890.8,502504.0,753006.0
34,10.0,646975.2,300053.1186306111,432345.041841686,861605.3581583139,256039.9,546294.25,613844.0,795858.0,877331.7999999998,194614.0,1245088.0
35,3.0,656753.6666666666,185982.1251903885,194711.16699108045,1118796.1663422529,527738.8,551930.5,592250.0,729325.0,811570.0,511611.0,866400.0
36,10.0,705302.6,333138.59971295897,467006.1587853506,943599.0412146493,302679.4,527410.0,761396.0,818430.75,998092.6999999998,187132.0,1362536.0
37,3.0,722015.6666666666,125594.67617830516,409996.01387495367,1034035.3194583796,627513.2,654204.5,698690.0,778164.0,825848.4,609719.0,857638.0
38,11.0,719010.9090909091,318276.5283499412,505203.15271588607,932818.6654659321,341711.0,536976.0,739458.0,871231.5,985371.0,201223.0,1348934.0
39,3.0,722009.0,158660.10844884734,327843.6304438641,1116174.369556136,608513.0,633660.5,675573.0,787139.5,854079.4,591748.0,898706.0
40,10.0,710906.0,352448.1717816426,458797.2827257472,963014.7172742528,255823.2,504937.0,694588.0,895870.5,1127682.4,190044.0,1313194.0
41,3.0,708602.6666666666,221315.1518995781,158780.97872174508,1258424.3546115882,545735.8,587222.5,656367.0,803865.0,892363.8,518078.0,951363.0
42,11.0,794332.1818181818,353811.19893293886,556653.3965920372,1032010.9670443264,380676.0,645174.5,729591.0,1020353.0,1289368.0,184294.0,1315836.0
43,3.0,632732.3333333334,188159.24133651616,165281.14083196543,1100183.5258347013,512558.0,524732.0,545022.0,696877.5,787990.8,504442.0,848733.0
44,11.0,727528.0,303411.446493701,523706.11916688725,931349.8808331128,351534.0,638519.0,710706.0,851024.0,1124816.0,184033.0,1241868.0
45,3.0,542451.6666666666,174718.71843718787,108391.27874393965,976512.0545893935,420234.4,444263.5,484312.0,611570.0,687924.8,404215.0,738828.0
